epoch,accuracy,loss,val_accuracy,val_loss
0,0.512848436832428,0.702658474445343,0.5426441431045532,0.6939061284065247
1,0.5478098392486572,0.6906828284263611,0.5561949610710144,0.6859421730041504
2,0.5640729069709778,0.6807770729064941,0.5757900476455688,0.6723290681838989
3,0.6020525097846985,0.650657594203949,0.6466332674026489,0.6062175631523132
4,0.6763980984687805,0.5850611925125122,0.6900865435600281,0.5714529752731323
5,0.6831843852996826,0.5807928442955017,0.703679621219635,0.5559152960777283
6,0.699076235294342,0.5608760118484497,0.7097859382629395,0.5459135174751282
7,0.7075799107551575,0.5515502691268921,0.7146012187004089,0.5357704162597656
8,0.6811560988426208,0.5768731236457825,0.6352604031562805,0.6110804677009583
9,0.7006371021270752,0.5598914623260498,0.7047505378723145,0.5434255599975586
10,0.7117348313331604,0.5439162254333496,0.724068820476532,0.5440101027488708
11,0.7189727425575256,0.5470070838928223,0.7206571102142334,0.5276802182197571
12,0.7121627330780029,0.5445491075515747,0.694212019443512,0.5576126575469971
13,0.7032800316810608,0.5600970387458801,0.7198255062103271,0.537312388420105
14,0.7215421795845032,0.5515543222427368,0.72872394323349,0.5280661582946777
15,0.7204939723014832,0.5421733856201172,0.7251349687576294,0.5330865979194641
16,0.7216842770576477,0.5406402349472046,0.7251363396644592,0.536512017250061
17,0.7268158197402954,0.5365077257156372,0.7289707064628601,0.5278118848800659
18,0.7238645553588867,0.5396985411643982,0.7333183288574219,0.5206186771392822
19,0.7254018783569336,0.5358777046203613,0.7340054512023926,0.5191550254821777
20,0.7313957214355469,0.5414977669715881,0.7354403734207153,0.5191190242767334
21,0.734426736831665,0.5347722768783569,0.7339707016944885,0.5237705111503601
22,0.7322490215301514,0.5413693189620972,0.7164533138275146,0.5563547611236572
23,0.7342583537101746,0.5388396382331848,0.7392467856407166,0.5204709768295288
24,0.7373312711715698,0.5383124947547913,0.7200667858123779,0.5556517243385315
25,0.7372655868530273,0.5405488014221191,0.7434716820716858,0.5253562927246094
26,0.7429927587509155,0.5324666500091553,0.748746395111084,0.5157922506332397
27,0.7244055271148682,0.5545966625213623,0.739942729473114,0.5269541144371033
28,0.7372427582740784,0.535968005657196,0.7516059875488281,0.5113694667816162
29,0.7435182332992554,0.5295404195785522,0.7432549595832825,0.5197154879570007
30,0.7422043085098267,0.5312995910644531,0.74923175573349,0.5138384699821472
31,0.7440675497055054,0.5292831063270569,0.739629864692688,0.5243601202964783
32,0.7424806356430054,0.5301081538200378,0.7500163316726685,0.5117066502571106
33,0.740308403968811,0.5309184193611145,0.7381629347801208,0.5265466570854187
34,0.7408040761947632,0.5314932465553284,0.7422065734863281,0.5196681022644043
35,0.744755744934082,0.5263912081718445,0.745284914970398,0.5153883695602417
36,0.7457923889160156,0.5273194313049316,0.7505112290382385,0.5109895467758179
37,0.7389835119247437,0.5345987677574158,0.7391165494918823,0.5217875242233276
38,0.7324356436729431,0.5415328741073608,0.7417539358139038,0.5241778492927551
39,0.7409969568252563,0.5314483642578125,0.748239278793335,0.5157628655433655
40,0.7414321899414062,0.5344350934028625,0.7495139837265015,0.5185746550559998
41,0.7383755445480347,0.5431981682777405,0.740279495716095,0.5275686979293823
42,0.7235890030860901,0.54899662733078,0.733479917049408,0.5330874919891357
43,0.7390465140342712,0.5321964621543884,0.7478445768356323,0.5122758150100708
44,0.7395204901695251,0.5340369343757629,0.7407348155975342,0.5223729014396667
45,0.7402746081352234,0.5306311249732971,0.7486884593963623,0.5127512216567993
46,0.7423821091651917,0.5260118246078491,0.7443898916244507,0.5180440545082092
47,0.729918360710144,0.5538854598999023,0.7427014112472534,0.5191584825515747
48,0.7447304129600525,0.5289920568466187,0.7439625263214111,0.5224630236625671
49,0.746290385723114,0.5255666375160217,0.7350913286209106,0.5362018942832947
50,0.7397430539131165,0.5329740047454834,0.7137491703033447,0.5533224940299988
51,0.7358146905899048,0.5348537564277649,0.7315235137939453,0.5379279255867004
52,0.7477947473526001,0.5239888429641724,0.7489079833030701,0.5157115459442139
53,0.74629807472229,0.5223921537399292,0.7560082077980042,0.5063295364379883
54,0.7505274415016174,0.518847644329071,0.7484212517738342,0.5116074085235596
55,0.7473779320716858,0.5207713842391968,0.7530981302261353,0.5112923979759216
56,0.7492212057113647,0.5192592740058899,0.7551267743110657,0.5019959211349487
57,0.7475802302360535,0.5191617012023926,0.7406114339828491,0.5148590207099915
58,0.7452498078346252,0.5186338424682617,0.7444219589233398,0.5159406065940857
59,0.7508108615875244,0.5146487355232239,0.7543905973434448,0.5055265426635742
60,0.7503783702850342,0.5187491774559021,0.7553824186325073,0.5054264068603516
61,0.7532168030738831,0.5177015066146851,0.7544546723365784,0.5183483958244324
62,0.7448927760124207,0.5204839110374451,0.7385814785957336,0.515214741230011
63,0.7472488284111023,0.5160312056541443,0.7472712993621826,0.515138566493988
64,0.7408286333084106,0.5222954154014587,0.7429543137550354,0.5158570408821106
65,0.7497106194496155,0.5141414403915405,0.7519856691360474,0.5079448223114014
66,0.7530757784843445,0.5101003646850586,0.7537723183631897,0.5031555891036987
67,0.7569804787635803,0.5103316903114319,0.7478247880935669,0.5312342643737793
68,0.7539849281311035,0.51082444190979,0.7141295075416565,0.5763149261474609
69,0.7499558925628662,0.5183783173561096,0.7599836587905884,0.49441051483154297
70,0.7557822465896606,0.5089475512504578,0.7550920248031616,0.5072270035743713
71,0.7566856741905212,0.5103015303611755,0.7178575396537781,0.6196005344390869
72,0.7528159022331238,0.5150418281555176,0.761103630065918,0.49315738677978516
73,0.7568597197532654,0.5046970248222351,0.7602154016494751,0.5009152293205261
74,0.760170578956604,0.502768337726593,0.7561383843421936,0.5058642029762268
75,0.76130610704422,0.5039782524108887,0.7641356587409973,0.49830102920532227
76,0.7631401419639587,0.49929121136665344,0.7664778232574463,0.49664607644081116
77,0.7558186650276184,0.51102215051651,0.757745087146759,0.4965384006500244
