epoch,accuracy,loss,lr,val_accuracy,val_loss
6,0.6559001207351685,0.6358911991119385,0.001,0.6362318992614746,0.6362085938453674
7,0.6548529863357544,0.6364718079566956,0.001,0.6507246494293213,0.6317664980888367
8,0.6515505313873291,0.6363893747329712,0.001,0.6289855241775513,0.6374971270561218
9,0.6549335718154907,0.6350824236869812,0.001,0.634782612323761,0.6374890208244324
10,0.6563833951950073,0.6351057291030884,0.001,0.6333333253860474,0.6358030438423157
11,0.6531615257263184,0.6360942125320435,0.001,0.6492753624916077,0.633073627948761
12,0.6600885987281799,0.6342845559120178,0.001,0.6318840384483337,0.6366282105445862
13,0.6522755026817322,0.6362150311470032,0.001,0.6695652008056641,0.6283801794052124
14,0.6574305295944214,0.6349660754203796,0.001,0.6492753624916077,0.6327894926071167
15,0.6548529863357544,0.6356422305107117,0.001,0.6231883764266968,0.6394146680831909
16,0.6552557349205017,0.6354268789291382,0.001,0.6463767886161804,0.6325267553329468
17,0.6608940958976746,0.6349254250526428,0.001,0.647826075553894,0.6320086121559143
18,0.6564639806747437,0.6346719264984131,0.001,0.6623188257217407,0.6281395554542542
19,0.658236026763916,0.6347343325614929,0.001,0.6318840384483337,0.6366062760353088
20,0.6541280746459961,0.6355651021003723,0.001,0.6724637746810913,0.6305592656135559
21,0.657188892364502,0.6340707540512085,0.001,0.647826075553894,0.6334848403930664
22,0.6600080728530884,0.6346315741539001,0.001,0.6376811861991882,0.6368392109870911
23,0.6574305295944214,0.6345149874687195,0.0005,0.6449275612831116,0.6330969929695129
24,0.659766435623169,0.6340700387954712,0.0005,0.6391304135322571,0.634615957736969
25,0.6579943895339966,0.6336897611618042,0.0005,0.6521739363670349,0.632523238658905
26,0.658558189868927,0.6346673369407654,0.0005,0.6521739363670349,0.6318091750144958
27,0.6588804125785828,0.634422779083252,0.0005,0.6550724506378174,0.6317828893661499
28,0.6604108214378357,0.6342901587486267,0.00025,0.6507246494293213,0.6313624382019043
29,0.6583165526390076,0.6345769762992859,0.00025,0.6492753624916077,0.6330440640449524
30,0.6602497100830078,0.6341694593429565,0.00025,0.6507246494293213,0.6323253512382507
31,0.6586387157440186,0.6347744464874268,0.00025,0.6449275612831116,0.6336032748222351
32,0.6583970785140991,0.6338636875152588,0.00025,0.6463767886161804,0.6321939826011658
33,0.6589609384536743,0.6339660286903381,0.000125,0.6507246494293213,0.6319342851638794
34,0.6596858501434326,0.6341357231140137,0.000125,0.6507246494293213,0.6325078010559082
35,0.6601691246032715,0.633338987827301,0.000125,0.6492753624916077,0.6326290965080261
36,0.6596053242683411,0.6334585547447205,0.000125,0.6536231637001038,0.6324662566184998
37,0.6601691246032715,0.6337438225746155,0.000125,0.6507246494293213,0.6314382553100586
38,0.661135733127594,0.6336603164672852,6.25e-05,0.6507246494293213,0.6322658658027649
39,0.6583970785140991,0.6336354613304138,6.25e-05,0.6536231637001038,0.6323838829994202
40,0.6596858501434326,0.633828341960907,6.25e-05,0.6521739363670349,0.6323577165603638
41,0.6595247387886047,0.6336345672607422,6.25e-05,0.6521739363670349,0.6323700547218323
42,0.6592831015586853,0.6336240768432617,6.25e-05,0.6507246494293213,0.6322984099388123
43,0.6600080728530884,0.6337913870811462,6.25e-05,0.6521739363670349,0.6323428153991699
44,0.6590414643287659,0.6334840655326843,3.125e-05,0.6521739363670349,0.6324530839920044
45,0.6622633934020996,0.6330949068069458,3.125e-05,0.6492753624916077,0.6321222186088562
46,0.6610551476478577,0.6338667273521423,3.125e-05,0.6507246494293213,0.632036030292511
47,0.6602497100830078,0.6340927481651306,3.125e-05,0.6521739363670349,0.6323429346084595
48,0.6616190075874329,0.6338764429092407,3.125e-05,0.6507246494293213,0.6325442790985107
49,0.6604108214378357,0.6337153911590576,3.125e-05,0.6521739363670349,0.6323993802070618
50,0.659927487373352,0.6328957676887512,3.125e-05,0.6507246494293213,0.6319215893745422
51,0.659927487373352,0.6336647272109985,1.5625e-05,0.6521739363670349,0.6322353482246399
52,0.6609746217727661,0.6334898471832275,1.5625e-05,0.6492753624916077,0.632158100605011
53,0.6626661419868469,0.6335611939430237,1.5625e-05,0.6492753624916077,0.6321249008178711
54,0.6603302359580994,0.633829653263092,1.5625e-05,0.6521739363670349,0.6324518322944641
55,0.659766435623169,0.6340011954307556,1.5625e-05,0.6521739363670349,0.6322467923164368
56,0.6616190075874329,0.6339517831802368,1.5625e-05,0.6521739363670349,0.6324065923690796
57,0.6596858501434326,0.6338903903961182,1.5625e-05,0.6521739363670349,0.6324630975723267
58,0.6604108214378357,0.6336395144462585,1.5625e-05,0.6521739363670349,0.6322696805000305
59,0.6576721668243408,0.633870542049408,7.8125e-06,0.6521739363670349,0.6322449445724487
60,0.6603302359580994,0.6337323188781738,7.8125e-06,0.6507246494293213,0.6322164535522461
61,0.6604913473129272,0.6334653496742249,7.8125e-06,0.6521739363670349,0.6322303414344788
62,0.659927487373352,0.6334407329559326,7.8125e-06,0.6507246494293213,0.632197916507721
63,0.6600885987281799,0.6337854266166687,7.8125e-06,0.6507246494293213,0.6322154998779297
64,0.6612968444824219,0.6331884860992432,3.90625e-06,0.6492753624916077,0.6321898698806763
65,0.6608940958976746,0.6335800886154175,3.90625e-06,0.6521739363670349,0.6322279572486877
66,0.6615384817123413,0.6337741613388062,3.90625e-06,0.6492753624916077,0.6321923732757568
67,0.6600080728530884,0.6334027647972107,3.90625e-06,0.6507246494293213,0.6322146058082581
68,0.661457896232605,0.6338267922401428,3.90625e-06,0.6507246494293213,0.6322051286697388
69,0.6621828675270081,0.6339007019996643,1.953125e-06,0.6521739363670349,0.6322252154350281
70,0.6600885987281799,0.6335424780845642,1.953125e-06,0.6521739363670349,0.6322299242019653
71,0.6592025756835938,0.6337013244628906,1.953125e-06,0.6507246494293213,0.6322103142738342
72,0.6604913473129272,0.6336329579353333,1.953125e-06,0.6507246494293213,0.6322066783905029
73,0.6604913473129272,0.6334956288337708,1.953125e-06,0.6507246494293213,0.6322148442268372
74,0.6605718731880188,0.633382260799408,9.765625e-07,0.6507246494293213,0.632213830947876
75,0.6604108214378357,0.6338759064674377,9.765625e-07,0.6521739363670349,0.6322226524353027
76,0.6616995334625244,0.6331830024719238,9.765625e-07,0.6521739363670349,0.6322228312492371
77,0.6596053242683411,0.6341848969459534,9.765625e-07,0.6521739363670349,0.6322221755981445
78,0.6604913473129272,0.6336457133293152,9.765625e-07,0.6521739363670349,0.6322243213653564
79,0.6605718731880188,0.6336844563484192,4.882813e-07,0.6521739363670349,0.6322269439697266
80,0.6591220498085022,0.6335796117782593,4.882813e-07,0.6521739363670349,0.6322274804115295
81,0.6619411706924438,0.6333941221237183,4.882813e-07,0.6521739363670349,0.6322228312492371
82,0.6602497100830078,0.6338297128677368,4.882813e-07,0.6521739363670349,0.6322265863418579
83,0.6592831015586853,0.633056640625,4.882813e-07,0.6521739363670349,0.6322222948074341
0,0.6096657514572144,0.660853385925293,0.001,0.6492753624916077,0.6421448588371277
1,0.6443818211555481,0.639337956905365,0.001,0.6623188257217407,0.6356672048568726
2,0.6490535736083984,0.6379042863845825,0.001,0.6637681126594543,0.6341547966003418
3,0.6508256196975708,0.6388512253761292,0.001,0.6594203114509583,0.6377955079078674
4,0.6492146849632263,0.6382160782814026,0.001,0.6666666865348816,0.6337583661079407
5,0.64913409948349,0.6377019286155701,0.001,0.656521737575531,0.6389136910438538
6,0.651711642742157,0.6376066207885742,0.001,0.6623188257217407,0.6359647512435913
7,0.6535642147064209,0.6358856558799744,0.001,0.6666666865348816,0.6336731910705566
8,0.6511477828025818,0.636777400970459,0.001,0.6695652008056641,0.6322381496429443
9,0.6515505313873291,0.6368369460105896,0.001,0.6637681126594543,0.6329612135887146
10,0.6492952108383179,0.6367477178573608,0.001,0.6594203114509583,0.6367392539978027
11,0.6541280746459961,0.6355560421943665,0.001,0.6492753624916077,0.6387729048728943
12,0.6533225774765015,0.6357675194740295,0.001,0.6507246494293213,0.6390261650085449
13,0.6552557349205017,0.6360735297203064,0.001,0.6637681126594543,0.6362287402153015
14,0.6511477828025818,0.6359841227531433,0.001,0.665217399597168,0.6326191425323486
15,0.6561417579650879,0.6363045573234558,0.001,0.6521739363670349,0.6379140615463257
16,0.6564639806747437,0.636151909828186,0.001,0.6521739363670349,0.638841986656189
17,0.6490535736083984,0.6359704732894897,0.001,0.6666666865348816,0.6327537894248962
18,0.6488924622535706,0.6371217370033264,0.001,0.6608695387840271,0.6353610157966614
19,0.652033805847168,0.6359555721282959,0.001,0.643478274345398,0.6397160291671753
20,0.6513894200325012,0.6351766586303711,0.001,0.6594203114509583,0.6369979381561279
21,0.6540475487709045,0.6354893445968628,0.001,0.6550724506378174,0.6375520825386047
22,0.6528393030166626,0.6353446245193481,0.0005,0.6637681126594543,0.6320525407791138
23,0.6512283682823181,0.6351972222328186,0.0005,0.6623188257217407,0.6320149302482605
24,0.6528393030166626,0.6356325149536133,0.0005,0.6536231637001038,0.6383606791496277
25,0.6538058519363403,0.6352918148040771,0.0005,0.6637681126594543,0.6350690126419067
26,0.6571083664894104,0.6345341801643372,0.0005,0.6594203114509583,0.6359534859657288
27,0.654289186000824,0.6352806091308594,0.0005,0.6579710245132446,0.6359679698944092
28,0.6563028693199158,0.6344879269599915,0.0005,0.6666666865348816,0.6330878138542175
29,0.6557390093803406,0.6347584128379822,0.0005,0.6594203114509583,0.6365134119987488
30,0.6554168462753296,0.6354877948760986,0.0005,0.665217399597168,0.6336725950241089
31,0.6551752090454102,0.6352521777153015,0.0005,0.6637681126594543,0.6331505179405212
32,0.6579138040542603,0.6344695091247559,0.00025,0.6666666865348816,0.6339986324310303
33,0.658236026763916,0.635104238986969,0.00025,0.6637681126594543,0.6354598999023438
34,0.654289186000824,0.6356207728385925,0.00025,0.665217399597168,0.6333532333374023
35,0.6573500037193298,0.6347889304161072,0.00025,0.6637681126594543,0.6345373392105103
36,0.657188892364502,0.6348567008972168,0.00025,0.665217399597168,0.6343948245048523
37,0.6563028693199158,0.6345986127853394,0.00025,0.6637681126594543,0.6351989507675171
38,0.6565445065498352,0.6347252130508423,0.00025,0.6666666865348816,0.6342218518257141
39,0.6563028693199158,0.6346602439880371,0.000125,0.6623188257217407,0.6336790919303894
40,0.6579943895339966,0.6341452598571777,0.000125,0.6637681126594543,0.6352131962776184
41,0.658558189868927,0.6348733901977539,0.000125,0.6637681126594543,0.6345762610435486
42,0.6557390093803406,0.634736180305481,0.000125,0.6637681126594543,0.6343680024147034
43,0.6555779576301575,0.6349932551383972,0.000125,0.665217399597168,0.6344566941261292
44,0.6592025756835938,0.6345621347427368,0.000125,0.6637681126594543,0.6341830492019653
45,0.654611349105835,0.6352100968360901,0.000125,0.6637681126594543,0.633994460105896
46,0.6573500037193298,0.6348621249198914,0.000125,0.6637681126594543,0.6342124342918396
47,0.657188892364502,0.6346336007118225,0.000125,0.6637681126594543,0.6347002387046814
48,0.6568666696548462,0.6345599889755249,0.000125,0.6666666865348816,0.6333977580070496
49,0.6588804125785828,0.6347411870956421,0.000125,0.665217399597168,0.6346938014030457
50,0.6574305295944214,0.6343841552734375,6.25e-05,0.665217399597168,0.6341139674186707
51,0.6570277810096741,0.6346219182014465,6.25e-05,0.665217399597168,0.6345346570014954
52,0.6572694182395935,0.6342656016349792,6.25e-05,0.665217399597168,0.6345071792602539
53,0.6579138040542603,0.6346023082733154,6.25e-05,0.6637681126594543,0.6345816254615784
54,0.6587998270988464,0.6348571181297302,6.25e-05,0.6623188257217407,0.6346079707145691
55,0.6566250324249268,0.6346858143806458,3.125e-05,0.6637681126594543,0.6345059871673584
56,0.6596053242683411,0.6344440579414368,3.125e-05,0.665217399597168,0.6344466209411621
57,0.6577526926994324,0.6347984671592712,3.125e-05,0.6637681126594543,0.6342482566833496
58,0.6587193012237549,0.6343299150466919,3.125e-05,0.665217399597168,0.6343478560447693
59,0.6564639806747437,0.6344476342201233,3.125e-05,0.665217399597168,0.6344643831253052
60,0.6574305295944214,0.6337531805038452,3.125e-05,0.6637681126594543,0.6342376470565796
61,0.6572694182395935,0.6347116231918335,3.125e-05,0.665217399597168,0.6345165967941284
62,0.6575916409492493,0.6341836452484131,1.5625e-05,0.665217399597168,0.6344718337059021
63,0.6569472551345825,0.6345633864402771,1.5625e-05,0.665217399597168,0.634366512298584
64,0.6591220498085022,0.6346812844276428,1.5625e-05,0.665217399597168,0.634390115737915
65,0.6557390093803406,0.6341909766197205,1.5625e-05,0.665217399597168,0.6344350576400757
66,0.6559001207351685,0.6345577836036682,1.5625e-05,0.665217399597168,0.6343641877174377
