epoch,accuracy,loss,val_accuracy,val_loss
0,0.6563088297843933,0.602604866027832,0.7100120782852173,0.5429685115814209
1,0.7126715183258057,0.5536491870880127,0.7501296997070312,0.5500655770301819
2,0.6563857197761536,0.6173846125602722,0.708109974861145,0.5863592028617859
3,0.7130366563796997,0.5710077881813049,0.6937575936317444,0.5779551267623901
4,0.6873246431350708,0.5858603119850159,0.7091475129127502,0.5646252632141113
5,0.6678581237792969,0.5983009338378906,0.6935846209526062,0.5628783702850342
6,0.7048503160476685,0.5438947677612305,0.7181393504142761,0.5214898586273193
7,0.7402474880218506,0.5106541514396667,0.7758948802947998,0.4682866632938385
8,0.7721088528633118,0.4736729860305786,0.7857513427734375,0.44909852743148804
9,0.7906721830368042,0.4452516734600067,0.8097873330116272,0.41210854053497314
10,0.8024136424064636,0.42356419563293457,0.8120352625846863,0.40325507521629333
11,0.8164610266685486,0.40010395646095276,0.8192979693412781,0.4061622619628906
12,0.8217071890830994,0.3886507451534271,0.8300189971923828,0.37852609157562256
13,0.823244571685791,0.383122056722641,0.8135915398597717,0.39664530754089355
14,0.8262423872947693,0.3787502944469452,0.8333045244216919,0.3658011257648468
15,0.8280871510505676,0.3772399127483368,0.8352066278457642,0.3699125647544861
16,0.832237958908081,0.36821356415748596,0.8348608016967773,0.364371657371521
17,0.8341788649559021,0.36294183135032654,0.8409129977226257,0.35325995087623596
18,0.8382720351219177,0.35636192560195923,0.85059654712677,0.3464082181453705
19,0.8419232368469238,0.35165220499038696,0.8467923402786255,0.3431837260723114
20,0.8437103629112244,0.34759706258773804,0.8486944437026978,0.34319278597831726
21,0.8446135520935059,0.3462376892566681,0.8339961767196655,0.3576207458972931
22,0.8449594378471375,0.3466102182865143,0.8563029766082764,0.32958415150642395
23,0.8469964265823364,0.3404470980167389,0.8571675419807434,0.33107051253318787
24,0.8506668210029602,0.33196112513542175,0.8493861556053162,0.3308384120464325
25,0.8524539470672607,0.3337247967720032,0.8580321669578552,0.3209429979324341
26,0.8553172945976257,0.32750385999679565,0.8595884442329407,0.32050105929374695
27,0.8556055426597595,0.3257524371147156,0.8518069982528687,0.3386612832546234
28,0.856604814529419,0.32553988695144653,0.8594155311584473,0.3133925795555115
29,0.8596025705337524,0.31943100690841675,0.8649489879608154,0.308038592338562
30,0.861466646194458,0.3153875470161438,0.8639114499092102,0.3094009459018707
31,0.8596986532211304,0.3165377676486969,0.8538820743560791,0.3205462098121643
32,0.8617932796478271,0.31329816579818726,0.8704824447631836,0.30507272481918335
33,0.8619470596313477,0.31420981884002686,0.8699637055397034,0.3012726306915283
34,0.8633498549461365,0.31067395210266113,0.8630468845367432,0.31226634979248047
35,0.8640993237495422,0.30858880281448364,0.870655357837677,0.2984685003757477
36,0.8660978674888611,0.30570170283317566,0.8665052652359009,0.31145480275154114
37,0.8656942844390869,0.30550122261047363,0.8730762600898743,0.2953015863895416
38,0.865502119064331,0.30455824732780457,0.8715199828147888,0.2948985993862152
39,0.8662515878677368,0.3041096031665802,0.8734220862388611,0.29762208461761475
40,0.8663092255592346,0.3014674782752991,0.8756700754165649,0.29161256551742554
41,0.8674622178077698,0.3007846474647522,0.8680615425109863,0.29874876141548157
42,0.8678081631660461,0.29938456416130066,0.8671969771385193,0.2973822057247162
43,0.8678081631660461,0.3001497685909271,0.8689261674880981,0.29366010427474976
44,0.869576096534729,0.29738518595695496,0.870655357837677,0.29317963123321533
45,0.8693070411682129,0.2978658676147461,0.8734220862388611,0.29203280806541443
46,0.8707290887832642,0.29567283391952515,0.871174156665802,0.2957817614078522
47,0.8697682619094849,0.2961524426937103,0.8746325373649597,0.2881409525871277
48,0.8712671399116516,0.2938804626464844,0.8748054504394531,0.2885971665382385
49,0.872035801410675,0.29201650619506836,0.876534640789032,0.28904083371162415
50,0.871151864528656,0.29401424527168274,0.876534640789032,0.2855663597583771
51,0.8727083802223206,0.2912028729915619,0.8763617277145386,0.2858494520187378
52,0.8716899156570435,0.2916721701622009,0.8729033470153809,0.2892664074897766
53,0.8723817467689514,0.29117634892463684,0.8767076134681702,0.2859930396080017
54,0.8730158805847168,0.2894079089164734,0.8793014287948608,0.28430935740470886
55,0.8732272386550903,0.2891591191291809,0.8723845481872559,0.29145973920822144
56,0.8746300935745239,0.2883882224559784,0.8793014287948608,0.2837359309196472
57,0.8738229870796204,0.28783664107322693,0.8730762600898743,0.289726197719574
58,0.8754948377609253,0.28768599033355713,0.877053439617157,0.28717127442359924
59,0.8751489520072937,0.2871245741844177,0.8772263526916504,0.2849881052970886
60,0.8757830858230591,0.2862885296344757,0.883451521396637,0.28219443559646606
61,0.8745532035827637,0.2875348925590515,0.8808577060699463,0.2835606634616852
62,0.8756101131439209,0.2849150598049164,0.8825868964195251,0.2815490961074829
63,0.8763787746429443,0.2856229543685913,0.8782638907432556,0.2824886441230774
64,0.876244306564331,0.28370583057403564,0.8808577060699463,0.2826326787471771
65,0.8755332827568054,0.2845075726509094,0.8803389072418213,0.2825974225997925
66,0.8774933815002441,0.28309351205825806,0.8767076134681702,0.2885182499885559
67,0.8765709400177002,0.28338995575904846,0.8801659941673279,0.28170278668403625
68,0.8769360780715942,0.283016562461853,0.884834885597229,0.28110310435295105
69,0.8770321607589722,0.2823125123977661,0.8786097168922424,0.2821071743965149
70,0.8771090507507324,0.2820150554180145,0.8787826299667358,0.283130943775177
71,0.876109778881073,0.28163349628448486,0.8827598094940186,0.28022339940071106
72,0.8775125741958618,0.28081586956977844,0.8808577060699463,0.2810399532318115
73,0.8777431845664978,0.2810981869697571,0.8853536248207092,0.27971574664115906
74,0.879030704498291,0.2804742455482483,0.8810306191444397,0.2817034423351288
75,0.8779737949371338,0.2803006172180176,0.8760159015655518,0.28826308250427246
76,0.8771858811378479,0.2808353304862976,0.8791284561157227,0.2834119200706482
77,0.8783196806907654,0.2801244258880615,0.8831056356430054,0.2811681926250458
78,0.8790115118026733,0.2803299129009247,0.8801659941673279,0.2812212109565735
79,0.8787232637405396,0.278608500957489,0.8801659941673279,0.28150856494903564
