epoch,accuracy,loss,val_accuracy,val_loss
0,0.5776355862617493,0.6696036458015442,0.6392875909805298,0.6403511166572571
1,0.5893962383270264,0.6600301861763,0.550579309463501,0.7020899057388306
2,0.5693916082382202,0.6820052862167358,0.5504063367843628,0.6851442456245422
3,0.6098235845565796,0.6466805934906006,0.5471208691596985,0.7057548761367798
4,0.5683154463768005,0.6833136081695557,0.5407227873802185,0.6879578828811646
5,0.5888773798942566,0.6635774970054626,0.6199204325675964,0.6496504545211792
6,0.5984472632408142,0.6630484461784363,0.726266622543335,0.5639560222625732
7,0.753564715385437,0.5235689878463745,0.7859242558479309,0.46802154183387756
8,0.7938237190246582,0.45853570103645325,0.7914577126502991,0.4520358145236969
9,0.8057573437690735,0.43599268794059753,0.8135915398597717,0.41727080941200256
10,0.8146546483039856,0.4133111834526062,0.8225834369659424,0.3946014940738678
11,0.8275490999221802,0.3890638053417206,0.8358983397483826,0.38944247364997864
12,0.8423075675964355,0.364719420671463,0.8398755192756653,0.3635323643684387
13,0.8460932374000549,0.3530932366847992,0.8250043392181396,0.4084562063217163
14,0.8458241820335388,0.35329580307006836,0.8466194272041321,0.35311979055404663
15,0.8503401279449463,0.343837708234787,0.856130063533783,0.33036890625953674
16,0.8510127067565918,0.3399818241596222,0.8554383516311646,0.326382040977478
17,0.8535109162330627,0.33658722043037415,0.8504236340522766,0.3410976529121399
18,0.8556247353553772,0.3316201865673065,0.8580321669578552,0.32346978783607483
19,0.8578730821609497,0.32554855942726135,0.8609718084335327,0.3173511028289795
20,0.8602559566497803,0.32274749875068665,0.8500778079032898,0.33147093653678894
21,0.8590837717056274,0.3238143026828766,0.8621822595596313,0.3186902403831482
22,0.8612744808197021,0.3199458420276642,0.8680615425109863,0.30837973952293396
23,0.8611207008361816,0.3168101906776428,0.85699462890625,0.3188292384147644
24,0.8629655241966248,0.31371113657951355,0.8568217158317566,0.3238941729068756
25,0.8640608787536621,0.31176847219467163,0.8590697050094604,0.324693888425827
