epoch,accuracy,loss,val_accuracy,val_loss
0,0.541217565536499,0.7128716111183167,0.5709543228149414,0.7013426423072815
1,0.5617563724517822,0.7010316252708435,0.6083824038505554,0.6837353110313416
2,0.6043775677680969,0.6756706237792969,0.6488180160522461,0.6383194327354431
3,0.6664640307426453,0.6192438006401062,0.696235179901123,0.5854343771934509
4,0.7001628875732422,0.5809690952301025,0.7063121795654297,0.5752449035644531
5,0.7112979888916016,0.5669310688972473,0.7181301712989807,0.5549152493476868
6,0.7185391187667847,0.5633869767189026,0.7101506590843201,0.6022851467132568
7,0.715012788772583,0.5794451832771301,0.7258391380310059,0.5588012933731079
8,0.7087960839271545,0.5762138366699219,0.7247375845909119,0.5490952730178833
9,0.718542218208313,0.5579739809036255,0.7195760011672974,0.5723072290420532
10,0.7259501814842224,0.5620732307434082,0.72634357213974,0.5465556383132935
11,0.7335928082466125,0.5484727621078491,0.7284014821052551,0.5445953607559204
12,0.7372520565986633,0.5433908700942993,0.7303694486618042,0.5441417098045349
13,0.7171733975410461,0.5689109563827515,0.7136441469192505,0.5703417062759399
14,0.7279157042503357,0.5543662905693054,0.7279297709465027,0.5667135715484619
15,0.7274222373962402,0.5574952363967896,0.7301274538040161,0.5441381335258484
16,0.7382247447967529,0.5441927313804626,0.7352065443992615,0.5407159328460693
17,0.7395780682563782,0.5409747362136841,0.7338977456092834,0.542783260345459
18,0.7417881488800049,0.5374351143836975,0.6999257206916809,0.5763131380081177
19,0.7044656276702881,0.5803841352462769,0.6988227963447571,0.5657111406326294
20,0.7306199073791504,0.5460283160209656,0.7360865473747253,0.533825695514679
21,0.7350266575813293,0.5374352335929871,0.7372201681137085,0.5280725955963135
22,0.737462043762207,0.5352707505226135,0.7149154543876648,0.550643801689148
23,0.7350417375564575,0.5398823618888855,0.7216237187385559,0.5391343832015991
24,0.741455078125,0.531736433506012,0.7382236123085022,0.531496524810791
25,0.7435784935951233,0.5299282073974609,0.7417818903923035,0.5261260867118835
26,0.7410450577735901,0.5300348997116089,0.7424349188804626,0.5257607102394104
27,0.7473467588424683,0.5238161683082581,0.7287253141403198,0.5312645435333252
28,0.7479987740516663,0.5226447582244873,0.7278186678886414,0.5361731052398682
29,0.7467819452285767,0.5267592072486877,0.7483108639717102,0.5224186778068542
30,0.749971866607666,0.5228517055511475,0.728040874004364,0.530895471572876
31,0.7484335899353027,0.5198644995689392,0.7363197207450867,0.5227252840995789
32,0.7494074702262878,0.5194610357284546,0.7303680777549744,0.532701849937439
33,0.745453417301178,0.5309067964553833,0.7327702641487122,0.5257934331893921
34,0.7408936619758606,0.536056637763977,0.7405909895896912,0.542258620262146
35,0.7324706315994263,0.5575264096260071,0.7448452711105347,0.523379385471344
36,0.755301296710968,0.5188953280448914,0.7442290186882019,0.522252082824707
37,0.7572656273841858,0.5166693925857544,0.7513080835342407,0.5143938064575195
38,0.7500848174095154,0.535304844379425,0.6501567959785461,0.8092553615570068
39,0.7143411040306091,0.6081115007400513,0.726944088935852,0.565918505191803
40,0.7466970086097717,0.5362042784690857,0.7343653440475464,0.5497121810913086
41,0.7485711574554443,0.5395973920822144,0.7468534708023071,0.529019832611084
42,0.7557827830314636,0.5264073014259338,0.7556502819061279,0.518814742565155
43,0.7617207765579224,0.5181647539138794,0.756094753742218,0.5179671049118042
44,0.7591098546981812,0.5216375589370728,0.7513476610183716,0.5226905941963196
45,0.7622362971305847,0.517287015914917,0.7594976425170898,0.5129008889198303
46,0.7651068568229675,0.5121822357177734,0.753393292427063,0.5190861821174622
47,0.7610834240913391,0.5211571455001831,0.761163592338562,0.5112416744232178
48,0.7667354345321655,0.5132288932800293,0.7620681524276733,0.5093993544578552
49,0.7587041854858398,0.5242024064064026,0.7550606727600098,0.5154051780700684
50,0.7631584405899048,0.5139962434768677,0.764045000076294,0.5056594014167786
51,0.7665232419967651,0.5082187056541443,0.7504675984382629,0.5194413661956787
