epoch,accuracy,loss,val_accuracy,val_loss
0,0.519173800945282,0.7030393481254578,0.5755535364151001,0.6786661148071289
1,0.6010853052139282,0.6551517844200134,0.648272693157196,0.6116971373558044
2,0.6800663471221924,0.5930185914039612,0.6800388693809509,0.5760183334350586
3,0.6938702464103699,0.616637647151947,0.6722372174263,0.5977917313575745
4,0.7078914642333984,0.5753680467605591,0.7051649689674377,0.5695386528968811
5,0.7216267585754395,0.5572773814201355,0.7107791304588318,0.5754597187042236
6,0.7230417132377625,0.5593515038490295,0.7357266545295715,0.5463299751281738
7,0.738855242729187,0.536999523639679,0.7310245633125305,0.5415201187133789
8,0.7171753644943237,0.563170313835144,0.7337566614151001,0.551647424697876
9,0.745915412902832,0.5316234230995178,0.7201377153396606,0.551401674747467
10,0.6043506264686584,0.6258960962295532,0.6495575904846191,0.5981506705284119
11,0.6776695251464844,0.5769398212432861,0.7225310206413269,0.5970618724822998
12,0.7205756306648254,0.6057643294334412,0.7120354175567627,0.5567737221717834
13,0.7328258752822876,0.5367658734321594,0.7306973338127136,0.5392917990684509
14,0.7395777702331543,0.5453433394432068,0.7328077554702759,0.5785747766494751
15,0.7461205124855042,0.5460851192474365,0.753679633140564,0.5316178798675537
16,0.7518559098243713,0.5275248289108276,0.7566952705383301,0.5287837386131287
17,0.7382364273071289,0.5506107807159424,0.7248772978782654,0.5533481240272522
18,0.7467272281646729,0.5340934991836548,0.7422338128089905,0.5397878289222717
19,0.745366096496582,0.5358928442001343,0.7433469891548157,0.5386134386062622
20,0.7430822253227234,0.541019082069397,0.7314839959144592,0.5617616772651672
21,0.7476977109909058,0.5371453166007996,0.7567723393440247,0.5312818288803101
22,0.7416386604309082,0.5401902198791504,0.7196803092956543,0.5605350136756897
23,0.7434786558151245,0.5358664393424988,0.7471199631690979,0.535250723361969
24,0.746411144733429,0.5384011268615723,0.7322903871536255,0.5884078741073608
25,0.7521626949310303,0.5342040061950684,0.7602283358573914,0.5273040533065796
26,0.7607820630073547,0.5202575922012329,0.7612256407737732,0.5237850546836853
27,0.7588270902633667,0.5198644995689392,0.759031355381012,0.5247231125831604
28,0.7560016512870789,0.5241520404815674,0.7490109205245972,0.5350848436355591
29,0.7575821876525879,0.5215780735015869,0.7575412392616272,0.5273115038871765
30,0.7580524682998657,0.5217887163162231,0.7579434514045715,0.5294364094734192
31,0.759872555732727,0.5207157731056213,0.7563558220863342,0.5292021632194519
32,0.7589031457901001,0.5215052366256714,0.7541390657424927,0.5292768478393555
33,0.757952868938446,0.5219539403915405,0.7600531578063965,0.5234024524688721
34,0.7551926374435425,0.524575412273407,0.7567777633666992,0.5257768034934998
35,0.7593072652816772,0.5189942121505737,0.7513510584831238,0.5391682386398315
36,0.7590897679328918,0.5197882652282715,0.7554669380187988,0.5260815620422363
37,0.757571816444397,0.517305314540863,0.7554635405540466,0.5273177027702332
38,0.7605589628219604,0.5174368023872375,0.7522978782653809,0.5345324873924255
39,0.7561575174331665,0.5229509472846985,0.7518152594566345,0.529888927936554
40,0.758137047290802,0.5173277854919434,0.7542174458503723,0.5257058143615723
41,0.757320761680603,0.5172230005264282,0.7562153935432434,0.5253205299377441
42,0.7600204944610596,0.5154141783714294,0.7567559480667114,0.5269973278045654
43,0.7583167552947998,0.5187328457832336,0.7469263672828674,0.542992115020752
44,0.7570406198501587,0.5189348459243774,0.7584417462348938,0.5217962861061096
45,0.7560517191886902,0.5261515974998474,0.7473196983337402,0.537638247013092
46,0.7543436884880066,0.5236466526985168,0.7491329312324524,0.532349169254303
